scenario,atk_count,cycle,time_s,row_type,node_id,fake_beacons_this_window,network_fake_mac_count,network_real_vehicle_count,rho_new_identity_diag,term1_fraction,term3_fraction,phi_v1_composite_net
v1a,150,2,4.998,ATTACKER,116,10,,,,,
v1a,150,2,4.998,ATTACKER,117,10,,,,,
v1a,150,2,4.998,ATTACKER,118,10,,,,,
v1a,150,2,4.998,ATTACKER,119,10,,,,,
v1a,150,2,4.998,ATTACKER,120,10,,,,,
v1a,150,2,4.998,ATTACKER,121,10,,,,,
v1a,150,2,4.998,ATTACKER,122,10,,,,,
v1a,150,2,4.998,ATTACKER,123,10,,,,,
v1a,150,2,4.998,ATTACKER,124,10,,,,,
v1a,150,2,4.998,ATTACKER,125,10,,,,,
v1a,150,2,4.998,ATTACKER,126,10,,,,,
v1a,150,2,4.998,ATTACKER,127,10,,,,,
v1a,150,2,4.998,ATTACKER,128,10,,,,,
v1a,150,2,4.998,ATTACKER,129,10,,,,,
v1a,150,2,4.998,ATTACKER,130,10,,,,,
v1a,150,2,4.998,ATTACKER,131,10,,,,,
v1a,150,2,4.998,ATTACKER,132,10,,,,,
v1a,150,2,4.998,ATTACKER,133,10,,,,,
v1a,150,2,4.998,ATTACKER,134,10,,,,,
v1a,150,2,4.998,ATTACKER,135,10,,,,,
v1a,150,2,4.998,ATTACKER,136,10,,,,,
v1a,150,2,4.998,ATTACKER,137,10,,,,,
v1a,150,2,4.998,ATTACKER,138,10,,,,,
v1a,150,2,4.998,ATTACKER,139,10,,,,,
v1a,150,2,4.998,ATTACKER,140,10,,,,,
v1a,150,2,4.998,ATTACKER,141,10,,,,,
v1a,150,2,4.998,ATTACKER,142,10,,,,,
v1a,150,2,4.998,ATTACKER,143,10,,,,,
v1a,150,2,4.998,ATTACKER,144,10,,,,,
v1a,150,2,4.998,ATTACKER,145,10,,,,,
v1a,150,2,4.998,ATTACKER,146,10,,,,,
v1a,150,2,4.998,ATTACKER,147,10,,,,,
v1a,150,2,4.998,ATTACKER,148,10,,,,,
v1a,150,2,4.998,ATTACKER,149,10,,,,,
v1a,150,2,4.998,ATTACKER,150,10,,,,,
v1a,150,2,4.998,ATTACKER,151,10,,,,,
v1a,150,2,4.998,ATTACKER,152,10,,,,,
v1a,150,2,4.998,ATTACKER,153,10,,,,,
v1a,150,2,4.998,ATTACKER,154,10,,,,,
v1a,150,2,4.998,NETWORK,0,,1500,200,0.882353,0.970588,0.970588,2.823529
v1a,150,3,6.998,ATTACKER,5,10,,,,,
v1a,150,3,6.998,ATTACKER,6,10,,,,,
v1a,150,3,6.998,ATTACKER,7,10,,,,,
v1a,150,3,6.998,ATTACKER,8,10,,,,,
v1a,150,3,6.998,ATTACKER,9,10,,,,,
v1a,150,3,6.998,ATTACKER,10,10,,,,,
v1a,150,3,6.998,ATTACKER,11,10,,,,,
v1a,150,3,6.998,ATTACKER,12,10,,,,,
v1a,150,3,6.998,ATTACKER,13,10,,,,,
v1a,150,3,6.998,ATTACKER,14,10,,,,,
v1a,150,3,6.998,ATTACKER,15,10,,,,,
v1a,150,3,6.998,ATTACKER,16,10,,,,,
v1a,150,3,6.998,ATTACKER,17,10,,,,,
v1a,150,3,6.998,ATTACKER,18,10,,,,,
v1a,150,3,6.998,ATTACKER,19,10,,,,,
v1a,150,3,6.998,ATTACKER,20,10,,,,,
v1a,150,3,6.998,ATTACKER,21,10,,,,,
v1a,150,3,6.998,ATTACKER,22,10,,,,,
v1a,150,3,6.998,ATTACKER,23,10,,,,,
v1a,150,3,6.998,ATTACKER,24,10,,,,,
v1a,150,3,6.998,ATTACKER,25,10,,,,,
v1a,150,3,6.998,ATTACKER,26,10,,,,,
v1a,150,3,6.998,ATTACKER,27,10,,,,,
v1a,150,3,6.998,ATTACKER,28,10,,,,,
v1a,150,3,6.998,ATTACKER,29,10,,,,,
v1a,150,3,6.998,ATTACKER,30,10,,,,,
v1a,150,3,6.998,ATTACKER,31,10,,,,,
v1a,150,3,6.998,ATTACKER,32,10,,,,,
v1a,150,3,6.998,ATTACKER,33,10,,,,,
v1a,150,3,6.998,ATTACKER,34,10,,,,,
v1a,150,3,6.998,ATTACKER,35,10,,,,,
v1a,150,3,6.998,ATTACKER,36,10,,,,,
v1a,150,3,6.998,ATTACKER,37,10,,,,,
v1a,150,3,6.998,ATTACKER,38,10,,,,,
v1a,150,3,6.998,ATTACKER,39,10,,,,,
v1a,150,3,6.998,ATTACKER,40,10,,,,,
v1a,150,3,6.998,ATTACKER,41,10,,,,,
v1a,150,3,6.998,ATTACKER,42,10,,,,,
v1a,150,3,6.998,ATTACKER,43,10,,,,,
v1a,150,3,6.998,ATTACKER,44,10,,,,,
v1a,150,3,6.998,ATTACKER,45,10,,,,,
v1a,150,3,6.998,ATTACKER,46,10,,,,,
v1a,150,3,6.998,ATTACKER,47,10,,,,,
v1a,150,3,6.998,ATTACKER,48,10,,,,,
v1a,150,3,6.998,ATTACKER,49,10,,,,,
v1a,150,3,6.998,ATTACKER,50,10,,,,,
v1a,150,3,6.998,ATTACKER,51,10,,,,,
v1a,150,3,6.998,ATTACKER,52,10,,,,,
v1a,150,3,6.998,ATTACKER,53,10,,,,,
v1a,150,3,6.998,ATTACKER,54,10,,,,,
v1a,150,3,6.998,ATTACKER,55,10,,,,,
v1a,150,3,6.998,ATTACKER,56,10,,,,,
v1a,150,3,6.998,ATTACKER,57,10,,,,,
v1a,150,3,6.998,ATTACKER,58,10,,,,,
v1a,150,3,6.998,ATTACKER,59,10,,,,,
v1a,150,3,6.998,ATTACKER,60,10,,,,,
v1a,150,3,6.998,ATTACKER,61,10,,,,,
v1a,150,3,6.998,ATTACKER,62,10,,,,,
v1a,150,3,6.998,ATTACKER,63,10,,,,,
v1a,150,3,6.998,ATTACKER,64,10,,,,,
v1a,150,3,6.998,ATTACKER,65,10,,,,,
v1a,150,3,6.998,ATTACKER,66,10,,,,,
v1a,150,3,6.998,ATTACKER,67,10,,,,,
v1a,150,3,6.998,ATTACKER,68,10,,,,,
v1a,150,3,6.998,ATTACKER,69,10,,,,,
v1a,150,3,6.998,ATTACKER,70,10,,,,,
v1a,150,3,6.998,ATTACKER,71,10,,,,,
v1a,150,3,6.998,ATTACKER,72,10,,,,,
v1a,150,3,6.998,ATTACKER,73,10,,,,,
v1a,150,3,6.998,ATTACKER,74,10,,,,,
v1a,150,3,6.998,ATTACKER,75,10,,,,,
v1a,150,3,6.998,ATTACKER,76,10,,,,,
v1a,150,3,6.998,ATTACKER,77,10,,,,,
v1a,150,3,6.998,ATTACKER,78,10,,,,,
v1a,150,3,6.998,ATTACKER,79,10,,,,,
v1a,150,3,6.998,ATTACKER,80,10,,,,,
v1a,150,3,6.998,ATTACKER,81,10,,,,,
v1a,150,3,6.998,ATTACKER,82,10,,,,,
v1a,150,3,6.998,ATTACKER,83,10,,,,,
v1a,150,3,6.998,ATTACKER,84,10,,,,,
v1a,150,3,6.998,ATTACKER,85,10,,,,,
v1a,150,3,6.998,ATTACKER,86,10,,,,,
v1a,150,3,6.998,ATTACKER,87,10,,,,,
v1a,150,3,6.998,ATTACKER,88,10,,,,,
v1a,150,3,6.998,ATTACKER,89,10,,,,,
v1a,150,3,6.998,ATTACKER,90,10,,,,,
v1a,150,3,6.998,ATTACKER,91,10,,,,,
v1a,150,3,6.998,ATTACKER,92,10,,,,,
v1a,150,3,6.998,ATTACKER,93,10,,,,,
v1a,150,3,6.998,ATTACKER,94,10,,,,,
v1a,150,3,6.998,ATTACKER,95,10,,,,,
v1a,150,3,6.998,ATTACKER,96,10,,,,,
v1a,150,3,6.998,ATTACKER,97,10,,,,,
v1a,150,3,6.998,ATTACKER,98,10,,,,,
v1a,150,3,6.998,ATTACKER,99,10,,,,,
v1a,150,3,6.998,ATTACKER,100,10,,,,,
v1a,150,3,6.998,ATTACKER,101,10,,,,,
v1a,150,3,6.998,ATTACKER,102,10,,,,,
v1a,150,3,6.998,ATTACKER,103,10,,,,,
v1a,150,3,6.998,ATTACKER,104,10,,,,,
v1a,150,3,6.998,ATTACKER,105,10,,,,,
v1a,150,3,6.998,ATTACKER,106,10,,,,,
v1a,150,3,6.998,ATTACKER,107,10,,,,,
v1a,150,3,6.998,ATTACKER,108,10,,,,,
v1a,150,3,6.998,ATTACKER,109,10,,,,,
v1a,150,3,6.998,ATTACKER,110,10,,,,,
v1a,150,3,6.998,ATTACKER,111,10,,,,,
v1a,150,3,6.998,ATTACKER,112,10,,,,,
v1a,150,3,6.998,ATTACKER,113,10,,,,,
v1a,150,3,6.998,ATTACKER,114,10,,,,,
v1a,150,3,6.998,ATTACKER,115,10,,,,,
v1a,150,3,6.998,ATTACKER,116,10,,,,,
v1a,150,3,6.998,ATTACKER,117,10,,,,,
v1a,150,3,6.998,ATTACKER,118,10,,,,,
v1a,150,3,6.998,ATTACKER,119,10,,,,,
v1a,150,3,6.998,ATTACKER,120,10,,,,,
v1a,150,3,6.998,ATTACKER,121,10,,,,,
v1a,150,3,6.998,ATTACKER,122,10,,,,,
v1a,150,3,6.998,ATTACKER,123,10,,,,,
v1a,150,3,6.998,ATTACKER,124,10,,,,,
v1a,150,3,6.998,ATTACKER,125,10,,,,,
v1a,150,3,6.998,ATTACKER,126,10,,,,,
v1a,150,3,6.998,ATTACKER,127,10,,,,,
v1a,150,3,6.998,ATTACKER,128,10,,,,,
v1a,150,3,6.998,ATTACKER,129,10,,,,,
v1a,150,3,6.998,ATTACKER,130,10,,,,,
v1a,150,3,6.998,ATTACKER,131,10,,,,,
v1a,150,3,6.998,ATTACKER,132,10,,,,,
v1a,150,3,6.998,ATTACKER,133,10,,,,,
v1a,150,3,6.998,ATTACKER,134,10,,,,,
v1a,150,3,6.998,ATTACKER,135,10,,,,,
v1a,150,3,6.998,ATTACKER,136,10,,,,,
v1a,150,3,6.998,ATTACKER,137,10,,,,,
v1a,150,3,6.998,ATTACKER,138,10,,,,,
v1a,150,3,6.998,ATTACKER,139,10,,,,,
v1a,150,3,6.998,ATTACKER,140,10,,,,,
v1a,150,3,6.998,ATTACKER,141,10,,,,,
v1a,150,3,6.998,ATTACKER,142,10,,,,,
v1a,150,3,6.998,ATTACKER,143,10,,,,,
v1a,150,3,6.998,ATTACKER,144,10,,,,,
v1a,150,3,6.998,ATTACKER,145,10,,,,,
v1a,150,3,6.998,ATTACKER,146,10,,,,,
v1a,150,3,6.998,ATTACKER,147,10,,,,,
v1a,150,3,6.998,ATTACKER,148,10,,,,,
v1a,150,3,6.998,ATTACKER,149,10,,,,,
v1a,150,3,6.998,ATTACKER,150,10,,,,,
v1a,150,3,6.998,ATTACKER,151,10,,,,,
v1a,150,3,6.998,ATTACKER,152,10,,,,,
v1a,150,3,6.998,ATTACKER,153,10,,,,,
v1a,150,3,6.998,ATTACKER,154,10,,,,,
v1a,150,3,6.998,NETWORK,0,,1500,200,0.882353,0.970588,0.970588,2.823529
v1a,150,4,8.998,ATTACKER,5,10,,,,,
v1a,150,4,8.998,ATTACKER,6,10,,,,,
v1a,150,4,8.998,ATTACKER,7,10,,,,,
v1a,150,4,8.998,ATTACKER,8,10,,,,,
v1a,150,4,8.998,ATTACKER,9,10,,,,,
v1a,150,4,8.998,ATTACKER,10,10,,,,,
v1a,150,4,8.998,ATTACKER,11,10,,,,,
v1a,150,4,8.998,ATTACKER,12,10,,,,,
v1a,150,4,8.998,ATTACKER,13,10,,,,,
v1a,150,4,8.998,ATTACKER,14,10,,,,,
v1a,150,4,8.998,ATTACKER,15,10,,,,,
v1a,150,4,8.998,ATTACKER,16,10,,,,,
v1a,150,4,8.998,ATTACKER,17,10,,,,,
v1a,150,4,8.998,ATTACKER,18,10,,,,,
v1a,150,4,8.998,ATTACKER,19,10,,,,,
v1a,150,4,8.998,ATTACKER,20,10,,,,,
v1a,150,4,8.998,ATTACKER,21,10,,,,,
v1a,150,4,8.998,ATTACKER,22,10,,,,,
v1a,150,4,8.998,ATTACKER,23,10,,,,,
v1a,150,4,8.998,ATTACKER,24,10,,,,,
v1a,150,4,8.998,ATTACKER,25,10,,,,,
v1a,150,4,8.998,ATTACKER,26,10,,,,,
v1a,150,4,8.998,ATTACKER,27,10,,,,,
v1a,150,4,8.998,ATTACKER,28,10,,,,,
v1a,150,4,8.998,ATTACKER,29,10,,,,,
v1a,150,4,8.998,ATTACKER,30,10,,,,,
v1a,150,4,8.998,ATTACKER,31,10,,,,,
v1a,150,4,8.998,ATTACKER,32,10,,,,,
v1a,150,4,8.998,ATTACKER,33,10,,,,,
v1a,150,4,8.998,ATTACKER,34,10,,,,,
v1a,150,4,8.998,ATTACKER,35,10,,,,,
v1a,150,4,8.998,ATTACKER,36,10,,,,,
v1a,150,4,8.998,ATTACKER,37,10,,,,,
v1a,150,4,8.998,ATTACKER,38,10,,,,,
v1a,150,4,8.998,ATTACKER,39,10,,,,,
v1a,150,4,8.998,ATTACKER,40,10,,,,,
v1a,150,4,8.998,ATTACKER,41,10,,,,,
v1a,150,4,8.998,ATTACKER,42,10,,,,,
v1a,150,4,8.998,ATTACKER,43,10,,,,,
v1a,150,4,8.998,ATTACKER,44,10,,,,,
v1a,150,4,8.998,ATTACKER,45,10,,,,,
v1a,150,4,8.998,ATTACKER,46,10,,,,,
v1a,150,4,8.998,ATTACKER,47,10,,,,,
v1a,150,4,8.998,ATTACKER,48,10,,,,,
v1a,150,4,8.998,ATTACKER,49,10,,,,,
v1a,150,4,8.998,ATTACKER,50,10,,,,,
v1a,150,4,8.998,ATTACKER,51,10,,,,,
v1a,150,4,8.998,ATTACKER,52,10,,,,,
v1a,150,4,8.998,ATTACKER,53,10,,,,,
v1a,150,4,8.998,ATTACKER,54,10,,,,,
v1a,150,4,8.998,ATTACKER,55,10,,,,,
v1a,150,4,8.998,ATTACKER,56,10,,,,,
v1a,150,4,8.998,ATTACKER,57,10,,,,,
v1a,150,4,8.998,ATTACKER,58,10,,,,,
v1a,150,4,8.998,ATTACKER,59,10,,,,,
v1a,150,4,8.998,ATTACKER,60,10,,,,,
v1a,150,4,8.998,ATTACKER,61,10,,,,,
v1a,150,4,8.998,ATTACKER,62,10,,,,,
v1a,150,4,8.998,ATTACKER,63,10,,,,,
v1a,150,4,8.998,ATTACKER,64,10,,,,,
v1a,150,4,8.998,ATTACKER,65,10,,,,,
v1a,150,4,8.998,ATTACKER,66,10,,,,,
v1a,150,4,8.998,ATTACKER,67,10,,,,,
v1a,150,4,8.998,ATTACKER,68,10,,,,,
v1a,150,4,8.998,ATTACKER,69,10,,,,,
v1a,150,4,8.998,ATTACKER,70,10,,,,,
v1a,150,4,8.998,ATTACKER,71,10,,,,,
v1a,150,4,8.998,ATTACKER,72,10,,,,,
v1a,150,4,8.998,ATTACKER,73,10,,,,,
v1a,150,4,8.998,ATTACKER,74,10,,,,,
v1a,150,4,8.998,ATTACKER,75,10,,,,,
v1a,150,4,8.998,ATTACKER,76,10,,,,,
v1a,150,4,8.998,ATTACKER,77,10,,,,,
v1a,150,4,8.998,ATTACKER,78,10,,,,,
v1a,150,4,8.998,ATTACKER,79,10,,,,,
v1a,150,4,8.998,ATTACKER,80,10,,,,,
v1a,150,4,8.998,ATTACKER,81,10,,,,,
v1a,150,4,8.998,ATTACKER,82,10,,,,,
v1a,150,4,8.998,ATTACKER,83,10,,,,,
v1a,150,4,8.998,ATTACKER,84,10,,,,,
v1a,150,4,8.998,ATTACKER,85,10,,,,,
v1a,150,4,8.998,ATTACKER,86,10,,,,,
v1a,150,4,8.998,ATTACKER,87,10,,,,,
v1a,150,4,8.998,ATTACKER,88,10,,,,,
v1a,150,4,8.998,ATTACKER,89,10,,,,,
v1a,150,4,8.998,ATTACKER,90,10,,,,,
v1a,150,4,8.998,ATTACKER,91,10,,,,,
v1a,150,4,8.998,ATTACKER,92,10,,,,,
v1a,150,4,8.998,ATTACKER,93,10,,,,,
v1a,150,4,8.998,ATTACKER,94,10,,,,,
v1a,150,4,8.998,ATTACKER,95,10,,,,,
v1a,150,4,8.998,ATTACKER,96,10,,,,,
v1a,150,4,8.998,ATTACKER,97,10,,,,,
v1a,150,4,8.998,ATTACKER,98,10,,,,,
v1a,150,4,8.998,ATTACKER,99,10,,,,,
v1a,150,4,8.998,ATTACKER,100,10,,,,,
v1a,150,4,8.998,ATTACKER,101,10,,,,,
v1a,150,4,8.998,ATTACKER,102,10,,,,,
v1a,150,4,8.998,ATTACKER,103,10,,,,,
v1a,150,4,8.998,ATTACKER,104,10,,,,,
v1a,150,4,8.998,ATTACKER,105,10,,,,,
v1a,150,4,8.998,ATTACKER,106,10,,,,,
v1a,150,4,8.998,ATTACKER,107,10,,,,,
v1a,150,4,8.998,ATTACKER,108,10,,,,,
v1a,150,4,8.998,ATTACKER,109,10,,,,,
v1a,150,4,8.998,ATTACKER,110,10,,,,,
v1a,150,4,8.998,ATTACKER,111,10,,,,,
v1a,150,4,8.998,ATTACKER,112,10,,,,,
v1a,150,4,8.998,ATTACKER,113,10,,,,,
v1a,150,4,8.998,ATTACKER,114,10,,,,,
v1a,150,4,8.998,ATTACKER,115,10,,,,,
v1a,150,4,8.998,ATTACKER,116,10,,,,,
v1a,150,4,8.998,ATTACKER,117,10,,,,,
v1a,150,4,8.998,ATTACKER,118,10,,,,,
v1a,150,4,8.998,ATTACKER,119,10,,,,,
v1a,150,4,8.998,ATTACKER,120,10,,,,,
v1a,150,4,8.998,ATTACKER,121,10,,,,,
v1a,150,4,8.998,ATTACKER,122,10,,,,,
v1a,150,4,8.998,ATTACKER,123,10,,,,,
v1a,150,4,8.998,ATTACKER,124,10,,,,,
v1a,150,4,8.998,ATTACKER,125,10,,,,,
v1a,150,4,8.998,ATTACKER,126,10,,,,,
v1a,150,4,8.998,ATTACKER,127,10,,,,,
v1a,150,4,8.998,ATTACKER,128,10,,,,,
v1a,150,4,8.998,ATTACKER,129,10,,,,,
v1a,150,4,8.998,ATTACKER,130,10,,,,,
v1a,150,4,8.998,ATTACKER,131,10,,,,,
v1a,150,4,8.998,ATTACKER,132,10,,,,,
v1a,150,4,8.998,ATTACKER,133,10,,,,,
v1a,150,4,8.998,ATTACKER,134,10,,,,,
v1a,150,4,8.998,ATTACKER,135,10,,,,,
v1a,150,4,8.998,ATTACKER,136,10,,,,,
v1a,150,4,8.998,ATTACKER,137,10,,,,,
v1a,150,4,8.998,ATTACKER,138,10,,,,,
v1a,150,4,8.998,ATTACKER,139,10,,,,,
v1a,150,4,8.998,ATTACKER,140,10,,,,,
v1a,150,4,8.998,ATTACKER,141,10,,,,,
v1a,150,4,8.998,ATTACKER,142,10,,,,,
v1a,150,4,8.998,ATTACKER,143,10,,,,,
v1a,150,4,8.998,ATTACKER,144,10,,,,,
v1a,150,4,8.998,ATTACKER,145,10,,,,,
v1a,150,4,8.998,ATTACKER,146,10,,,,,
v1a,150,4,8.998,ATTACKER,147,10,,,,,
v1a,150,4,8.998,ATTACKER,148,10,,,,,
v1a,150,4,8.998,ATTACKER,149,10,,,,,
v1a,150,4,8.998,ATTACKER,150,10,,,,,
v1a,150,4,8.998,ATTACKER,151,10,,,,,
v1a,150,4,8.998,ATTACKER,152,10,,,,,
v1a,150,4,8.998,ATTACKER,153,10,,,,,
v1a,150,4,8.998,ATTACKER,154,10,,,,,
v1a,150,4,8.998,NETWORK,0,,1500,200,0.882353,0.970588,0.970588,2.823529
v1a,150,5,10.998,ATTACKER,5,10,,,,,
v1a,150,5,10.998,ATTACKER,6,10,,,,,
v1a,150,5,10.998,ATTACKER,7,10,,,,,
v1a,150,5,10.998,ATTACKER,8,10,,,,,
v1a,150,5,10.998,ATTACKER,9,10,,,,,
v1a,150,5,10.998,ATTACKER,10,10,,,,,
v1a,150,5,10.998,ATTACKER,11,10,,,,,
v1a,150,5,10.998,ATTACKER,12,10,,,,,
v1a,150,5,10.998,ATTACKER,13,10,,,,,
v1a,150,5,10.998,ATTACKER,14,10,,,,,
v1a,150,5,10.998,ATTACKER,15,10,,,,,
v1a,150,5,10.998,ATTACKER,16,10,,,,,
v1a,150,5,10.998,ATTACKER,17,10,,,,,
v1a,150,5,10.998,ATTACKER,18,10,,,,,
v1a,150,5,10.998,ATTACKER,19,10,,,,,
v1a,150,5,10.998,ATTACKER,20,10,,,,,
v1a,150,5,10.998,ATTACKER,21,10,,,,,
v1a,150,5,10.998,ATTACKER,22,10,,,,,
v1a,150,5,10.998,ATTACKER,23,10,,,,,
v1a,150,5,10.998,ATTACKER,24,10,,,,,
v1a,150,5,10.998,ATTACKER,25,10,,,,,
v1a,150,5,10.998,ATTACKER,26,10,,,,,
v1a,150,5,10.998,ATTACKER,27,10,,,,,
v1a,150,5,10.998,ATTACKER,28,10,,,,,
v1a,150,5,10.998,ATTACKER,29,10,,,,,
v1a,150,5,10.998,ATTACKER,30,10,,,,,
v1a,150,5,10.998,ATTACKER,31,10,,,,,
v1a,150,5,10.998,ATTACKER,32,10,,,,,
v1a,150,5,10.998,ATTACKER,33,10,,,,,
v1a,150,5,10.998,ATTACKER,34,10,,,,,
v1a,150,5,10.998,ATTACKER,35,10,,,,,
v1a,150,5,10.998,ATTACKER,36,10,,,,,
v1a,150,5,10.998,ATTACKER,37,10,,,,,
v1a,150,5,10.998,ATTACKER,38,10,,,,,
v1a,150,5,10.998,ATTACKER,39,10,,,,,
v1a,150,5,10.998,ATTACKER,40,10,,,,,
v1a,150,5,10.998,ATTACKER,41,10,,,,,
v1a,150,5,10.998,ATTACKER,42,10,,,,,
v1a,150,5,10.998,ATTACKER,43,10,,,,,
v1a,150,5,10.998,ATTACKER,44,10,,,,,
v1a,150,5,10.998,ATTACKER,45,10,,,,,
v1a,150,5,10.998,ATTACKER,46,10,,,,,
v1a,150,5,10.998,ATTACKER,47,10,,,,,
v1a,150,5,10.998,ATTACKER,48,10,,,,,
v1a,150,5,10.998,ATTACKER,49,10,,,,,
v1a,150,5,10.998,ATTACKER,50,10,,,,,
v1a,150,5,10.998,ATTACKER,51,10,,,,,
v1a,150,5,10.998,ATTACKER,52,10,,,,,
v1a,150,5,10.998,ATTACKER,53,10,,,,,
v1a,150,5,10.998,ATTACKER,54,10,,,,,
v1a,150,5,10.998,ATTACKER,55,10,,,,,
v1a,150,5,10.998,ATTACKER,56,10,,,,,
v1a,150,5,10.998,ATTACKER,57,10,,,,,
v1a,150,5,10.998,ATTACKER,58,10,,,,,
v1a,150,5,10.998,ATTACKER,59,10,,,,,
v1a,150,5,10.998,ATTACKER,60,10,,,,,
v1a,150,5,10.998,ATTACKER,61,10,,,,,
v1a,150,5,10.998,ATTACKER,62,10,,,,,
v1a,150,5,10.998,ATTACKER,63,10,,,,,
v1a,150,5,10.998,ATTACKER,64,10,,,,,
v1a,150,5,10.998,ATTACKER,65,10,,,,,
v1a,150,5,10.998,ATTACKER,66,10,,,,,
v1a,150,5,10.998,ATTACKER,67,10,,,,,
v1a,150,5,10.998,ATTACKER,68,10,,,,,
v1a,150,5,10.998,ATTACKER,69,10,,,,,
v1a,150,5,10.998,ATTACKER,70,10,,,,,
v1a,150,5,10.998,ATTACKER,71,10,,,,,
v1a,150,5,10.998,ATTACKER,72,10,,,,,
v1a,150,5,10.998,ATTACKER,73,10,,,,,
v1a,150,5,10.998,ATTACKER,74,10,,,,,
v1a,150,5,10.998,ATTACKER,75,10,,,,,
v1a,150,5,10.998,ATTACKER,76,10,,,,,
v1a,150,5,10.998,ATTACKER,77,10,,,,,
v1a,150,5,10.998,ATTACKER,78,10,,,,,
v1a,150,5,10.998,ATTACKER,79,10,,,,,
v1a,150,5,10.998,ATTACKER,80,10,,,,,
v1a,150,5,10.998,ATTACKER,81,10,,,,,
v1a,150,5,10.998,ATTACKER,82,10,,,,,
v1a,150,5,10.998,ATTACKER,83,10,,,,,
v1a,150,5,10.998,ATTACKER,84,10,,,,,
v1a,150,5,10.998,ATTACKER,85,10,,,,,
v1a,150,5,10.998,ATTACKER,86,10,,,,,
v1a,150,5,10.998,ATTACKER,87,10,,,,,
v1a,150,5,10.998,ATTACKER,88,10,,,,,
v1a,150,5,10.998,ATTACKER,89,10,,,,,
v1a,150,5,10.998,ATTACKER,90,10,,,,,
v1a,150,5,10.998,ATTACKER,91,10,,,,,
v1a,150,5,10.998,ATTACKER,92,10,,,,,
v1a,150,5,10.998,ATTACKER,93,10,,,,,
v1a,150,5,10.998,ATTACKER,94,10,,,,,
v1a,150,5,10.998,ATTACKER,95,10,,,,,
v1a,150,5,10.998,ATTACKER,96,10,,,,,
v1a,150,5,10.998,ATTACKER,97,10,,,,,
v1a,150,5,10.998,ATTACKER,98,10,,,,,
v1a,150,5,10.998,ATTACKER,99,10,,,,,
v1a,150,5,10.998,ATTACKER,100,10,,,,,
v1a,150,5,10.998,ATTACKER,101,10,,,,,
v1a,150,5,10.998,ATTACKER,102,10,,,,,
v1a,150,5,10.998,ATTACKER,103,10,,,,,
v1a,150,5,10.998,ATTACKER,104,10,,,,,
v1a,150,5,10.998,ATTACKER,105,10,,,,,
v1a,150,5,10.998,ATTACKER,106,10,,,,,
v1a,150,5,10.998,ATTACKER,107,10,,,,,
v1a,150,5,10.998,ATTACKER,108,10,,,,,
v1a,150,5,10.998,ATTACKER,109,10,,,,,
v1a,150,5,10.998,ATTACKER,110,10,,,,,
v1a,150,5,10.998,ATTACKER,111,10,,,,,
v1a,150,5,10.998,ATTACKER,112,10,,,,,
v1a,150,5,10.998,ATTACKER,113,10,,,,,
v1a,150,5,10.998,ATTACKER,114,10,,,,,
v1a,150,5,10.998,ATTACKER,115,10,,,,,
v1a,150,5,10.998,ATTACKER,116,10,,,,,
v1a,150,5,10.998,ATTACKER,117,10,,,,,
v1a,150,5,10.998,ATTACKER,118,10,,,,,
v1a,150,5,10.998,ATTACKER,119,10,,,,,
v1a,150,5,10.998,ATTACKER,120,10,,,,,
v1a,150,5,10.998,ATTACKER,121,10,,,,,
v1a,150,5,10.998,ATTACKER,122,10,,,,,
v1a,150,5,10.998,ATTACKER,123,10,,,,,
v1a,150,5,10.998,ATTACKER,124,10,,,,,
v1a,150,5,10.998,ATTACKER,125,10,,,,,
v1a,150,5,10.998,ATTACKER,126,10,,,,,
v1a,150,5,10.998,ATTACKER,127,10,,,,,
v1a,150,5,10.998,ATTACKER,128,10,,,,,
v1a,150,5,10.998,ATTACKER,129,10,,,,,
v1a,150,5,10.998,ATTACKER,130,10,,,,,
v1a,150,5,10.998,ATTACKER,131,10,,,,,
v1a,150,5,10.998,ATTACKER,132,10,,,,,
v1a,150,5,10.998,ATTACKER,133,10,,,,,
v1a,150,5,10.998,ATTACKER,134,10,,,,,
v1a,150,5,10.998,ATTACKER,135,10,,,,,
v1a,150,5,10.998,ATTACKER,136,10,,,,,
v1a,150,5,10.998,ATTACKER,137,10,,,,,
v1a,150,5,10.998,ATTACKER,138,10,,,,,
v1a,150,5,10.998,ATTACKER,139,10,,,,,
v1a,150,5,10.998,ATTACKER,140,10,,,,,
v1a,150,5,10.998,ATTACKER,141,10,,,,,
v1a,150,5,10.998,ATTACKER,142,10,,,,,
v1a,150,5,10.998,ATTACKER,143,10,,,,,
v1a,150,5,10.998,ATTACKER,144,10,,,,,
v1a,150,5,10.998,ATTACKER,145,10,,,,,
v1a,150,5,10.998,ATTACKER,146,10,,,,,
v1a,150,5,10.998,ATTACKER,147,10,,,,,
v1a,150,5,10.998,ATTACKER,148,10,,,,,
v1a,150,5,10.998,ATTACKER,149,10,,,,,
v1a,150,5,10.998,ATTACKER,150,10,,,,,
v1a,150,5,10.998,ATTACKER,151,10,,,,,
v1a,150,5,10.998,ATTACKER,152,10,,,,,
v1a,150,5,10.998,ATTACKER,153,10,,,,,
v1a,150,5,10.998,ATTACKER,154,10,,,,,
v1a,150,5,10.998,NETWORK,0,,1500,200,0.882353,0.970588,0.970588,2.823529
v1a,150,6,12.998,ATTACKER,5,10,,,,,
